id_tempo,data,ano,mes,dia,trimestre,diaSemana,decada
11368,1988-03-11,1988,3,11,1,Friday,1980
12624,1988-03-12,1988,3,12,1,Saturday,1980
10245,1988-03-13,1988,3,13,1,Sunday,1980
13664,1988-03-14,1988,3,14,1,Monday,1980
10302,1988-03-15,1988,3,15,1,Tuesday,1980
10303,1988-03-16,1988,3,16,1,Wednesday,1980
8970,1988-03-17,1988,3,17,1,Thursday,1980
12710,1988-03-18,1988,3,18,1,Friday,1980
13860,1988-03-19,1988,3,19,1,Saturday,1980
13830,1988-03-20,1988,3,20,1,Sunday,1980
13497,1988-03-21,1988,3,21,1,Monday,1980
12254,1988-03-22,1988,3,22,1,Tuesday,1980
12244,1988-03-23,1988,3,23,1,Wednesday,1980
10300,1988-03-24,1988,3,24,1,Thursday,1980
11844,1988-03-25,1988,3,25,1,Friday,1980
8981,1988-03-26,1988,3,26,1,Saturday,1980
13555,1988-03-28,1988,3,28,1,Monday,1980
12561,1988-03-29,1988,3,29,1,Tuesday,1980
10313,1988-03-30,1988,3,30,1,Wednesday,1980
13686,1988-03-31,1988,3,31,1,Thursday,1980
13831,1988-04-01,1988,4,1,2,Friday,1980
8975,1988-04-02,1988,4,2,2,Saturday,1980
13694,1988-04-03,1988,4,3,2,Sunday,1980
13481,1988-04-05,1988,4,5,2,Tuesday,1980
13672,1988-04-06,1988,4,6,2,Wednesday,1980
10324,1988-04-07,1988,4,7,2,Thursday,1980
13356,1988-04-08,1988,4,8,2,Friday,1980
12260,1988-04-09,1988,4,9,2,Saturday,1980
10312,1988-04-10,1988,4,10,2,Sunday,1980
13711,1988-04-11,1988,4,11,2,Monday,1980
12279,1988-04-12,1988,4,12,2,Tuesday,1980
12581,1988-04-13,1988,4,13,2,Wednesday,1980
10319,1988-04-14,1988,4,14,2,Thursday,1980
8919,1988-04-15,1988,4,15,2,Friday,1980
13496,1988-04-16,1988,4,16,2,Saturday,1980
13362,1988-04-17,1988,4,17,2,Sunday,1980
12288,1988-04-18,1988,4,18,2,Monday,1980
13586,1988-04-19,1988,4,19,2,Tuesday,1980
12566,1988-04-20,1988,4,20,2,Wednesday,1980
10320,1988-04-21,1988,4,21,2,Thursday,1980
10048,1988-04-22,1988,4,22,2,Friday,1980
12580,1988-04-23,1988,4,23,2,Saturday,1980
12582,1988-04-24,1988,4,24,2,Sunday,1980
12711,1988-04-25,1988,4,25,2,Monday,1980
12360,1988-04-26,1988,4,26,2,Tuesday,1980
13195,1988-04-27,1988,4,27,2,Wednesday,1980
8969,1988-04-28,1988,4,28,2,Thursday,1980
12286,1988-04-29,1988,4,29,2,Friday,1980
13673,1988-04-30,1988,4,30,2,Saturday,1980
11941,1988-05-02,1988,5,2,2,Monday,1980
13366,1988-05-03,1988,5,3,2,Tuesday,1980
13482,1988-05-04,1988,5,4,2,Wednesday,1980
10235,1988-05-05,1988,5,5,2,Thursday,1980
13626,1988-05-06,1988,5,6,2,Friday,1980
13816,1988-05-07,1988,5,7,2,Saturday,1980
8758,1988-05-08,1988,5,8,2,Sunday,1980
10820,1988-05-09,1988,5,9,2,Monday,1980
13578,1988-05-10,1988,5,10,2,Tuesday,1980
10308,1988-05-11,1988,5,11,2,Wednesday,1980
10295,1988-05-12,1988,5,12,2,Thursday,1980
11945,1988-05-13,1988,5,13,2,Friday,1980
13666,1988-05-14,1988,5,14,2,Saturday,1980
13040,1988-05-15,1988,5,15,2,Sunday,1980
10241,1988-05-16,1988,5,16,2,Monday,1980
8930,1988-05-17,1988,5,17,2,Tuesday,1980
11414,1988-05-18,1988,5,18,2,Wednesday,1980
10321,1988-05-19,1988,5,19,2,Thursday,1980
12287,1988-05-20,1988,5,20,2,Friday,1980
11942,1988-05-21,1988,5,21,2,Saturday,1980
13522,1988-05-22,1988,5,22,2,Sunday,1980
11943,1988-05-23,1988,5,23,2,Monday,1980
12583,1988-05-24,1988,5,24,2,Tuesday,1980
10296,1988-05-25,1988,5,25,2,Wednesday,1980
9537,1988-05-26,1988,5,26,2,Thursday,1980
12361,1988-05-27,1988,5,27,2,Friday,1980
8973,1988-05-28,1988,5,28,2,Saturday,1980
12242,1988-05-29,1988,5,29,2,Sunday,1980
11832,1988-05-30,1988,5,30,2,Monday,1980
10297,1988-05-31,1988,5,31,2,Tuesday,1980
13565,1988-06-01,1988,6,1,2,Wednesday,1980
12738,1988-06-02,1988,6,2,2,Thursday,1980
12274,1988-06-03,1988,6,3,2,Friday,1980
9897,1988-06-04,1988,6,4,2,Saturday,1980
8715,1988-06-05,1988,6,5,2,Sunday,1980
8974,1988-06-06,1988,6,6,2,Monday,1980
10268,1988-06-07,1988,6,7,2,Tuesday,1980
10134,1988-06-08,1988,6,8,2,Wednesday,1980
91,1988-06-09,1988,6,9,2,Thursday,1980
10271,1988-06-10,1988,6,10,2,Friday,1980
13354,1988-06-11,1988,6,11,2,Saturday,1980
13818,1988-06-12,1988,6,12,2,Sunday,1980
12701,1988-06-13,1988,6,13,2,Monday,1980
11744,1988-06-14,1988,6,14,2,Tuesday,1980
10309,1988-06-15,1988,6,15,2,Wednesday,1980
10310,1988-06-16,1988,6,16,2,Thursday,1980
13258,1988-06-17,1988,6,17,2,Friday,1980
13386,1988-06-18,1988,6,18,2,Saturday,1980
13310,1988-06-19,1988,6,19,2,Sunday,1980
12569,1988-06-20,1988,6,20,2,Monday,1980
10759,1988-06-21,1988,6,21,2,Tuesday,1980
13018,1988-06-22,1988,6,22,2,Wednesday,1980
10269,1988-06-23,1988,6,23,2,Thursday,1980
13556,1988-06-24,1988,6,24,2,Friday,1980
13676,1988-06-25,1988,6,25,2,Saturday,1980
13848,1988-06-26,1988,6,26,2,Sunday,1980
12584,1988-06-27,1988,6,27,2,Monday,1980
9208,1988-06-28,1988,6,28,2,Tuesday,1980
9370,1988-06-29,1988,6,29,2,Wednesday,1980
10322,1988-06-30,1988,6,30,2,Thursday,1980
13712,1988-07-01,1988,7,1,3,Friday,1980
13832,1988-07-02,1988,7,2,3,Saturday,1980
13639,1988-07-03,1988,7,3,3,Sunday,1980
7338,1988-07-04,1988,7,4,3,Monday,1980
13573,1988-07-05,1988,7,5,3,Tuesday,1980
13690,1988-07-06,1988,7,6,3,Wednesday,1980
12585,1988-07-07,1988,7,7,3,Thursday,1980
11702,1988-07-08,1988,7,8,3,Friday,1980
13530,1988-07-09,1988,7,9,3,Saturday,1980
13683,1988-07-10,1988,7,10,3,Sunday,1980
12560,1988-07-11,1988,7,11,3,Monday,1980
10275,1988-07-12,1988,7,12,3,Tuesday,1980
10306,1988-07-13,1988,7,13,3,Wednesday,1980
10276,1988-07-14,1988,7,14,3,Thursday,1980
8920,1988-07-15,1988,7,15,3,Friday,1980
12565,1988-07-16,1988,7,16,3,Saturday,1980
10314,1988-07-17,1988,7,17,3,Sunday,1980
13625,1988-07-18,1988,7,18,3,Monday,1980
13689,1988-07-19,1988,7,19,3,Tuesday,1980
10277,1988-07-20,1988,7,20,3,Wednesday,1980
10315,1988-07-21,1988,7,21,3,Thursday,1980
10316,1988-07-22,1988,7,22,3,Friday,1980
13678,1988-07-23,1988,7,23,3,Saturday,1980
9442,1988-07-25,1988,7,25,3,Monday,1980
10317,1988-07-26,1988,7,26,3,Tuesday,1980
8918,1988-07-27,1988,7,27,3,Wednesday,1980
13820,1988-07-28,1988,7,28,3,Thursday,1980
9443,1988-07-29,1988,7,29,3,Friday,1980
13563,1988-07-30,1988,7,30,3,Saturday,1980
13839,1988-08-01,1988,8,1,3,Monday,1980
13548,1988-08-02,1988,8,2,3,Tuesday,1980
13523,1988-08-03,1988,8,3,3,Wednesday,1980
10079,1988-08-04,1988,8,4,3,Thursday,1980
13311,1988-08-05,1988,8,5,3,Friday,1980
12369,1988-08-06,1988,8,6,3,Saturday,1980
10896,1988-08-07,1988,8,7,3,Sunday,1980
10279,1988-08-08,1988,8,8,3,Monday,1980
12586,1988-08-09,1988,8,9,3,Tuesday,1980
13395,1988-08-10,1988,8,10,3,Wednesday,1980
11951,1988-08-11,1988,8,11,3,Thursday,1980
9540,1988-08-12,1988,8,12,3,Friday,1980
12362,1988-08-13,1988,8,13,3,Saturday,1980
12198,1988-08-14,1988,8,14,3,Sunday,1980
10894,1988-08-15,1988,8,15,3,Monday,1980
12558,1988-08-16,1988,8,16,3,Tuesday,1980
12589,1988-08-17,1988,8,17,3,Wednesday,1980
13679,1988-08-18,1988,8,18,3,Thursday,1980
9695,1988-08-19,1988,8,19,3,Friday,1980
13606,1988-08-20,1988,8,20,3,Saturday,1980
13964,1988-08-21,1988,8,21,3,Sunday,1980
10284,1988-08-22,1988,8,22,3,Monday,1980
8929,1988-08-23,1988,8,23,3,Tuesday,1980
13554,1988-08-24,1988,8,24,3,Wednesday,1980
12557,1988-08-25,1988,8,25,3,Thursday,1980
13415,1988-08-26,1988,8,26,3,Friday,1980
8968,1988-08-27,1988,8,27,3,Saturday,1980
12820,1988-08-28,1988,8,28,3,Sunday,1980
13584,1988-08-29,1988,8,29,3,Monday,1980
10273,1988-08-30,1988,8,30,3,Tuesday,1980
10272,1988-08-31,1988,8,31,3,Wednesday,1980
12740,1988-09-01,1988,9,1,3,Thursday,1980
9440,1988-09-02,1988,9,2,3,Friday,1980
13680,1988-09-03,1988,9,3,3,Saturday,1980
14664,1988-09-04,1988,9,4,3,Sunday,1980
12370,1988-09-05,1988,9,5,3,Monday,1980
12371,1988-09-06,1988,9,6,3,Tuesday,1980
13960,1988-09-07,1988,9,7,3,Wednesday,1980
10278,1988-09-08,1988,9,8,3,Thursday,1980
8989,1988-09-09,1988,9,9,3,Friday,1980
12745,1988-09-10,1988,9,10,3,Saturday,1980
13638,1988-09-11,1988,9,11,3,Sunday,1980
11755,1988-09-12,1988,9,12,3,Monday,1980
9439,1988-09-13,1988,9,13,3,Tuesday,1980
10326,1988-09-14,1988,9,14,3,Wednesday,1980
13392,1988-09-15,1988,9,15,3,Thursday,1980
13349,1988-09-16,1988,9,16,3,Friday,1980
13599,1988-09-17,1988,9,17,3,Saturday,1980
8988,1988-09-18,1988,9,18,3,Sunday,1980
13715,1988-09-19,1988,9,19,3,Monday,1980
12588,1988-09-20,1988,9,20,3,Tuesday,1980
10260,1988-09-21,1988,9,21,3,Wednesday,1980
9444,1988-09-22,1988,9,22,3,Thursday,1980
8962,1988-09-23,1988,9,23,3,Friday,1980
13550,1988-09-24,1988,9,24,3,Saturday,1980
12363,1988-09-25,1988,9,25,3,Sunday,1980
12380,1988-09-26,1988,9,26,3,Monday,1980
13348,1988-09-27,1988,9,27,3,Tuesday,1980
8710,1988-09-28,1988,9,28,3,Wednesday,1980
13568,1988-09-29,1988,9,29,3,Thursday,1980
13308,1988-09-30,1988,9,30,3,Friday,1980
13309,1988-10-01,1988,10,1,4,Saturday,1980
9884,1988-10-02,1988,10,2,4,Sunday,1980
13552,1988-10-03,1988,10,3,4,Monday,1980
11833,1988-10-04,1988,10,4,4,Tuesday,1980
10325,1988-10-05,1988,10,5,4,Wednesday,1980
13524,1988-10-06,1988,10,6,4,Thursday,1980
11700,1988-10-07,1988,10,7,4,Friday,1980
12758,1988-10-08,1988,10,8,4,Saturday,1980
13731,1988-10-09,1988,10,9,4,Sunday,1980
11949,1988-10-10,1988,10,10,4,Monday,1980
11674,1988-10-11,1988,10,11,4,Tuesday,1980
13736,1988-10-12,1988,10,12,4,Wednesday,1980
10323,1988-10-13,1988,10,13,4,Thursday,1980
10264,1988-10-14,1988,10,14,4,Friday,1980
13341,1988-10-15,1988,10,15,4,Saturday,1980
13677,1988-10-16,1988,10,16,4,Sunday,1980
9903,1988-10-17,1988,10,17,4,Monday,1980
13569,1988-10-18,1988,10,18,4,Tuesday,1980
13535,1988-10-19,1988,10,19,4,Wednesday,1980
13693,1988-10-20,1988,10,20,4,Thursday,1980
13539,1988-10-21,1988,10,21,4,Friday,1980
13962,1988-10-22,1988,10,22,4,Saturday,1980
13520,1988-10-23,1988,10,23,4,Sunday,1980
13632,1988-10-24,1988,10,24,4,Monday,1980
12359,1988-10-25,1988,10,25,4,Tuesday,1980
11958,1988-10-26,1988,10,26,4,Wednesday,1980
13352,1988-10-27,1988,10,27,4,Thursday,1980
11950,1988-10-28,1988,10,28,4,Friday,1980
12383,1988-10-29,1988,10,29,4,Saturday,1980
13684,1988-10-30,1988,10,30,4,Sunday,1980
11937,1988-10-31,1988,10,31,4,Monday,1980
11935,1988-11-01,1988,11,1,4,Tuesday,1980
11152,1988-11-02,1988,11,2,4,Wednesday,1980
13533,1988-11-03,1988,11,3,4,Thursday,1980
13532,1988-11-04,1988,11,4,4,Friday,1980
13685,1988-11-05,1988,11,5,4,Saturday,1980
13821,1988-11-06,1988,11,6,4,Sunday,1980
13698,1988-11-07,1988,11,7,4,Monday,1980
11415,1988-11-08,1988,11,8,4,Tuesday,1980
9441,1988-11-09,1988,11,9,4,Wednesday,1980
12757,1988-11-10,1988,11,10,4,Thursday,1980
11416,1988-11-11,1988,11,11,4,Friday,1980
11745,1988-11-12,1988,11,12,4,Saturday,1980
13713,1988-11-14,1988,11,14,4,Monday,1980
13559,1988-11-16,1988,11,16,4,Wednesday,1980
13592,1988-11-17,1988,11,17,4,Thursday,1980
12364,1988-11-18,1988,11,18,4,Friday,1980
13801,1988-11-19,1988,11,19,4,Saturday,1980
14666,1988-11-20,1988,11,20,4,Sunday,1980
12372,1988-11-21,1988,11,21,4,Monday,1980
13531,1988-11-22,1988,11,22,4,Tuesday,1980
13507,1988-11-23,1988,11,23,4,Wednesday,1980
12276,1988-11-24,1988,11,24,4,Thursday,1980
11952,1988-11-25,1988,11,25,4,Friday,1980
13687,1988-11-26,1988,11,26,4,Saturday,1980
13633,1988-11-27,1988,11,27,4,Sunday,1980
13663,1988-11-28,1988,11,28,4,Monday,1980
13691,1988-11-29,1988,11,29,4,Tuesday,1980
11845,1988-11-30,1988,11,30,4,Wednesday,1980
9457,1988-12-01,1988,12,1,4,Thursday,1980
12373,1988-12-02,1988,12,2,4,Friday,1980
12622,1988-12-05,1988,12,5,4,Monday,1980
11960,1988-12-06,1988,12,6,4,Tuesday,1980
13829,1988-12-07,1988,12,7,4,Wednesday,1980
13662,1988-12-08,1988,12,8,4,Thursday,1980
13833,1988-12-09,1988,12,9,4,Friday,1980
13313,1988-12-10,1988,12,10,4,Saturday,1980
13322,1988-12-11,1988,12,11,4,Sunday,1980
9448,1988-12-12,1988,12,12,4,Monday,1980
13710,1988-12-13,1988,12,13,4,Tuesday,1980
10265,1988-12-15,1988,12,15,4,Thursday,1980
9539,1988-12-17,1988,12,17,4,Saturday,1980
13969,1988-12-19,1988,12,19,4,Monday,1980
12880,1988-12-20,1988,12,20,4,Tuesday,1980
11677,1988-12-21,1988,12,21,4,Wednesday,1980
13431,1988-12-22,1988,12,22,4,Thursday,1980
13149,1988-12-23,1988,12,23,4,Friday,1980
10261,1988-12-27,1988,12,27,4,Tuesday,1980
13656,1988-12-28,1988,12,28,4,Wednesday,1980
13551,1988-12-29,1988,12,29,4,Thursday,1980
10266,1988-12-30,1988,12,30,4,Friday,1980
10340,1989-01-02,1989,1,2,1,Monday,1980
14569,1989-01-03,1989,1,3,1,Tuesday,1980
13430,1989-01-04,1989,1,4,1,Wednesday,1980
9451,1989-01-05,1989,1,5,1,Thursday,1980
14030,1989-01-06,1989,1,6,1,Friday,1980
14537,1989-01-07,1989,1,7,1,Saturday,1980
11933,1989-01-09,1989,1,9,1,Monday,1980
13549,1989-01-10,1989,1,10,1,Tuesday,1980
9576,1989-01-11,1989,1,11,1,Wednesday,1980
13961,1989-01-12,1989,1,12,1,Thursday,1980
13560,1989-01-13,1989,1,13,1,Friday,1980
11120,1989-01-14,1989,1,14,1,Saturday,1980
14543,1989-01-16,1989,1,16,1,Monday,1980
13640,1989-01-18,1989,1,18,1,Wednesday,1980
14530,1989-01-23,1989,1,23,1,Monday,1980
9570,1989-01-24,1989,1,24,1,Tuesday,1980
14744,1989-01-26,1989,1,26,1,Thursday,1980
13561,1989-01-28,1989,1,28,1,Saturday,1980
12289,1989-01-30,1989,1,30,1,Monday,1980
10043,1989-01-31,1989,1,31,1,Tuesday,1980
13300,1989-02-04,1989,2,4,1,Saturday,1980
9327,1989-02-05,1989,2,5,1,Sunday,1980
11746,1989-02-06,1989,2,6,1,Monday,1980
14738,1989-02-07,1989,2,7,1,Tuesday,1980
11839,1989-02-08,1989,2,8,1,Wednesday,1980
13456,1989-02-09,1989,2,9,1,Thursday,1980
13971,1989-02-10,1989,2,10,1,Friday,1980
13766,1989-02-11,1989,2,11,1,Saturday,1980
13983,1989-02-13,1989,2,13,1,Monday,1980
13984,1989-02-14,1989,2,14,1,Tuesday,1980
13985,1989-02-15,1989,2,15,1,Wednesday,1980
11959,1989-02-16,1989,2,16,1,Thursday,1980
13641,1989-02-17,1989,2,17,1,Friday,1980
13642,1989-02-18,1989,2,18,1,Saturday,1980
14667,1989-02-22,1989,2,22,1,Wednesday,1980
12596,1989-02-23,1989,2,23,1,Thursday,1980
14668,1989-02-24,1989,2,24,1,Friday,1980
13813,1989-02-25,1989,2,25,1,Saturday,1980
10345,1989-02-27,1989,2,27,1,Monday,1980
12597,1989-02-28,1989,2,28,1,Tuesday,1980
14398,1989-03-01,1989,3,1,1,Wednesday,1980
14717,1989-03-03,1989,3,3,1,Friday,1980
14732,1989-03-06,1989,3,6,1,Monday,1980
12602,1989-03-07,1989,3,7,1,Tuesday,1980
12598,1989-03-08,1989,3,8,1,Wednesday,1980
9453,1989-03-09,1989,3,9,1,Thursday,1980
13972,1989-03-10,1989,3,10,1,Friday,1980
10555,1989-03-11,1989,3,11,1,Saturday,1980
9586,1989-03-12,1989,3,12,1,Sunday,1980
12604,1989-03-13,1989,3,13,1,Monday,1980
10346,1989-03-14,1989,3,14,1,Tuesday,1980
14669,1989-03-16,1989,3,16,1,Thursday,1980
10545,1989-03-17,1989,3,17,1,Friday,1980
14695,1989-03-18,1989,3,18,1,Saturday,1980
14718,1989-03-19,1989,3,19,1,Sunday,1980
10239,1989-03-20,1989,3,20,1,Monday,1980
14522,1989-03-21,1989,3,21,1,Tuesday,1980
11747,1989-03-22,1989,3,22,1,Wednesday,1980
13957,1989-03-24,1989,3,24,1,Friday,1980
14670,1989-03-25,1989,3,25,1,Saturday,1980
13993,1989-03-26,1989,3,26,1,Sunday,1980
12605,1989-03-27,1989,3,27,1,Monday,1980
10492,1989-03-28,1989,3,28,1,Tuesday,1980
4017,1989-03-29,1989,3,29,1,Wednesday,1980
12599,1989-03-30,1989,3,30,1,Thursday,1980
12600,1989-04-01,1989,4,1,2,Saturday,1980
14760,1989-04-05,1989,4,5,2,Wednesday,1980
10327,1989-04-07,1989,4,7,2,Friday,1980
10337,1989-04-08,1989,4,8,2,Saturday,1980
14535,1989-04-10,1989,4,10,2,Monday,1980
14536,1989-04-11,1989,4,11,2,Tuesday,1980
10307,1989-04-12,1989,4,12,2,Wednesday,1980
9848,1989-04-13,1989,4,13,2,Thursday,1980
10347,1989-04-14,1989,4,14,2,Friday,1980
10334,1989-04-15,1989,4,15,2,Saturday,1980
13298,1989-04-16,1989,4,16,2,Sunday,1980
10426,1989-04-17,1989,4,17,2,Monday,1980
10045,1989-04-20,1989,4,20,2,Thursday,1980
14665,1989-04-21,1989,4,21,2,Friday,1980
14671,1989-04-23,1989,4,23,2,Sunday,1980
10047,1989-04-24,1989,4,24,2,Monday,1980
11834,1989-04-25,1989,4,25,2,Tuesday,1980
9445,1989-04-27,1989,4,27,2,Thursday,1980
12858,1989-04-28,1989,4,28,2,Friday,1980
14000,1989-04-30,1989,4,30,2,Sunday,1980
11934,1989-05-01,1989,5,1,2,Monday,1980
13999,1989-05-02,1989,5,2,2,Tuesday,1980
10081,1989-05-03,1989,5,3,2,Wednesday,1980
10084,1989-05-04,1989,5,4,2,Thursday,1980
9482,1989-05-05,1989,5,5,2,Friday,1980
14624,1989-05-06,1989,5,6,2,Saturday,1980
12366,1989-05-07,1989,5,7,2,Sunday,1980
9898,1989-05-08,1989,5,8,2,Monday,1980
13863,1989-05-09,1989,5,9,2,Tuesday,1980
12376,1989-05-10,1989,5,10,2,Wednesday,1980
10304,1989-05-11,1989,5,11,2,Thursday,1980
12348,1989-05-12,1989,5,12,2,Friday,1980
14060,1989-05-13,1989,5,13,2,Saturday,1980
14102,1989-05-15,1989,5,15,2,Monday,1980
13859,1989-05-16,1989,5,16,2,Tuesday,1980
10194,1989-05-17,1989,5,17,2,Wednesday,1980
12590,1989-05-18,1989,5,18,2,Thursday,1980
13987,1989-05-19,1989,5,19,2,Friday,1980
14682,1989-05-21,1989,5,21,2,Sunday,1980
11738,1989-05-22,1989,5,22,2,Monday,1980
12357,1989-05-23,1989,5,23,2,Tuesday,1980
10758,1989-05-24,1989,5,24,2,Wednesday,1980
12606,1989-05-25,1989,5,25,2,Thursday,1980
12614,1989-05-26,1989,5,26,2,Friday,1980
12591,1989-05-27,1989,5,27,2,Saturday,1980
12603,1989-05-28,1989,5,28,2,Sunday,1980
13812,1989-05-29,1989,5,29,2,Monday,1980
13439,1989-05-30,1989,5,30,2,Tuesday,1980
12367,1989-05-31,1989,5,31,2,Wednesday,1980
14517,1989-06-01,1989,6,1,2,Thursday,1980
11759,1989-06-02,1989,6,2,2,Friday,1980
13994,1989-06-03,1989,6,3,2,Saturday,1980
13852,1989-06-05,1989,6,5,2,Monday,1980
10085,1989-06-06,1989,6,6,2,Tuesday,1980
14523,1989-06-07,1989,6,7,2,Wednesday,1980
9571,1989-06-08,1989,6,8,2,Thursday,1980
10338,1989-06-09,1989,6,9,2,Friday,1980
14041,1989-06-10,1989,6,10,2,Saturday,1980
12613,1989-06-11,1989,6,11,2,Sunday,1980
14672,1989-06-13,1989,6,13,2,Tuesday,1980
13966,1989-06-14,1989,6,14,2,Wednesday,1980
10353,1989-06-15,1989,6,15,2,Thursday,1980
14019,1989-06-16,1989,6,16,2,Friday,1980
10328,1989-06-18,1989,6,18,2,Sunday,1980
13975,1989-06-19,1989,6,19,2,Monday,1980
14525,1989-06-22,1989,6,22,2,Thursday,1980
11406,1989-06-23,1989,6,23,2,Friday,1980
14405,1989-06-24,1989,6,24,2,Saturday,1980
14519,1989-06-26,1989,6,26,2,Monday,1980
13338,1989-06-27,1989,6,27,2,Tuesday,1980
13339,1989-06-28,1989,6,28,2,Wednesday,1980
12838,1989-06-29,1989,6,29,2,Thursday,1980
12771,1989-06-30,1989,6,30,2,Friday,1980
12563,1989-07-01,1989,7,1,3,Saturday,1980
14040,1989-07-02,1989,7,2,3,Sunday,1980
13981,1989-07-03,1989,7,3,3,Monday,1980
11440,1989-07-04,1989,7,4,3,Tuesday,1980
12610,1989-07-05,1989,7,5,3,Wednesday,1980
4018,1989-07-06,1989,7,6,3,Thursday,1980
10342,1989-07-07,1989,7,7,3,Friday,1980
13508,1989-07-08,1989,7,8,3,Saturday,1980
13992,1989-07-09,1989,7,9,3,Sunday,1980
13201,1989-07-10,1989,7,10,3,Monday,1980
11944,1989-07-11,1989,7,11,3,Tuesday,1980
13989,1989-07-12,1989,7,12,3,Wednesday,1980
13607,1989-07-13,1989,7,13,3,Thursday,1980
13509,1989-07-14,1989,7,14,3,Friday,1980
12607,1989-07-15,1989,7,15,3,Saturday,1980
13608,1989-07-16,1989,7,16,3,Sunday,1980
12608,1989-07-17,1989,7,17,3,Monday,1980
12609,1989-07-18,1989,7,18,3,Tuesday,1980
13491,1989-07-19,1989,7,19,3,Wednesday,1980
12567,1989-07-20,1989,7,20,3,Thursday,1980
11948,1989-07-21,1989,7,21,3,Friday,1980
10895,1989-07-22,1989,7,22,3,Saturday,1980
12570,1989-07-23,1989,7,23,3,Sunday,1980
12568,1989-07-24,1989,7,24,3,Monday,1980
12592,1989-07-25,1989,7,25,3,Tuesday,1980
12595,1989-07-26,1989,7,26,3,Wednesday,1980
8990,1989-07-27,1989,7,27,3,Thursday,1980
12601,1989-07-28,1989,7,28,3,Friday,1980
11680,1989-07-29,1989,7,29,3,Saturday,1980
12593,1989-07-30,1989,7,30,3,Sunday,1980
12562,1989-07-31,1989,7,31,3,Monday,1980
12617,1989-08-01,1989,8,1,3,Tuesday,1980
12564,1989-08-02,1989,8,2,3,Wednesday,1980
12621,1989-08-03,1989,8,3,3,Thursday,1980
12626,1989-08-04,1989,8,4,3,Friday,1980
9324,1989-08-05,1989,8,5,3,Saturday,1980
13529,1989-08-06,1989,8,6,3,Sunday,1980
12751,1989-08-07,1989,8,7,3,Monday,1980
13819,1989-08-08,1989,8,8,3,Tuesday,1980
9577,1989-08-09,1989,8,9,3,Wednesday,1980
10554,1989-08-10,1989,8,10,3,Thursday,1980
11938,1989-08-11,1989,8,11,3,Friday,1980
13995,1989-08-12,1989,8,12,3,Saturday,1980
11836,1989-08-14,1989,8,14,3,Monday,1980
13422,1989-08-15,1989,8,15,3,Tuesday,1980
13327,1989-08-16,1989,8,16,3,Wednesday,1980
9815,1989-08-17,1989,8,17,3,Thursday,1980
10262,1989-08-18,1989,8,18,3,Friday,1980
14027,1989-08-19,1989,8,19,3,Saturday,1980
13292,1989-08-21,1989,8,21,3,Monday,1980
11471,1989-08-22,1989,8,22,3,Tuesday,1980
9321,1989-08-23,1989,8,23,3,Wednesday,1980
13421,1989-08-24,1989,8,24,3,Thursday,1980
14004,1989-08-25,1989,8,25,3,Friday,1980
8991,1989-08-26,1989,8,26,3,Saturday,1980
13968,1989-08-27,1989,8,27,3,Sunday,1980
9459,1989-08-28,1989,8,28,3,Monday,1980
13826,1989-08-29,1989,8,29,3,Tuesday,1980
13996,1989-08-30,1989,8,30,3,Wednesday,1980
11592,1989-08-31,1989,8,31,3,Thursday,1980
10826,1989-09-01,1989,9,1,3,Friday,1980
13997,1989-09-02,1989,9,2,3,Saturday,1980
12615,1989-09-04,1989,9,4,3,Monday,1980
12625,1989-09-05,1989,9,5,3,Tuesday,1980
13601,1989-09-06,1989,9,6,3,Wednesday,1980
13407,1989-09-07,1989,9,7,3,Thursday,1980
9463,1989-09-08,1989,9,8,3,Friday,1980
13630,1989-09-09,1989,9,9,3,Saturday,1980
12620,1989-09-10,1989,9,10,3,Sunday,1980
14544,1989-09-11,1989,9,11,3,Monday,1980
9865,1989-09-12,1989,9,12,3,Tuesday,1980
12594,1989-09-13,1989,9,13,3,Wednesday,1980
9322,1989-09-14,1989,9,14,3,Thursday,1980
8925,1989-09-15,1989,9,15,3,Friday,1980
12632,1989-09-16,1989,9,16,3,Saturday,1980
12633,1989-09-18,1989,9,18,3,Monday,1980
14747,1989-09-19,1989,9,19,3,Tuesday,1980
9464,1989-09-20,1989,9,20,3,Wednesday,1980
9460,1989-09-21,1989,9,21,3,Thursday,1980
13845,1989-09-22,1989,9,22,3,Friday,1980
12637,1989-09-23,1989,9,23,3,Saturday,1980
12876,1989-09-24,1989,9,24,3,Sunday,1980
12636,1989-09-25,1989,9,25,3,Monday,1980
10263,1989-09-26,1989,9,26,3,Tuesday,1980
9461,1989-09-27,1989,9,27,3,Wednesday,1980
13880,1989-09-28,1989,9,28,3,Thursday,1980
10267,1989-09-29,1989,9,29,3,Friday,1980
10348,1989-09-30,1989,9,30,3,Saturday,1980
14691,1989-10-01,1989,10,1,4,Sunday,1980
9465,1989-10-02,1989,10,2,4,Monday,1980
13840,1989-10-03,1989,10,3,4,Tuesday,1980
12545,1989-10-04,1989,10,4,4,Wednesday,1980
9487,1989-10-05,1989,10,5,4,Thursday,1980
12336,1989-10-06,1989,10,6,4,Friday,1980
12375,1989-10-07,1989,10,7,4,Saturday,1980
13562,1989-10-08,1989,10,8,4,Sunday,1980
14541,1989-10-09,1989,10,9,4,Monday,1980
9466,1989-10-10,1989,10,10,4,Tuesday,1980
14595,1989-10-11,1989,10,11,4,Wednesday,1980
